Base	Mean	Median	Lower_Quartile	Upper_Quartile	10th_Percentile	90th_Percentile	sample
14	39.7798552017	40.0	40.0	40.0	40.0	40.0	BC8_run2
15	39.7693567646	40.0	40.0	40.0	40.0	40.0	BC8_run2
16	39.6994915782	40.0	40.0	40.0	40.0	40.0	BC8_run2
17	39.6287301605	40.0	40.0	40.0	40.0	40.0	BC8_run2
18	39.678115806	40.0	40.0	40.0	40.0	40.0	BC8_run2
19	39.7211708921	40.0	40.0	40.0	40.0	40.0	BC8_run2
20	39.7249302373	40.0	40.0	40.0	40.0	40.0	BC8_run2
21	39.7174437215	40.0	40.0	40.0	40.0	40.0	BC8_run2
22	39.7144525443	40.0	40.0	40.0	40.0	40.0	BC8_run2
23	39.7253601489	40.0	40.0	40.0	39.0	40.0	BC8_run2
24	39.7425066577	40.0	40.0	40.0	40.0	40.0	BC8_run2
25	39.7418282398	40.0	40.0	40.0	40.0	40.0	BC8_run2
26	39.7589080107	40.0	40.0	40.0	40.0	40.0	BC8_run2
27	39.7649913255	40.0	40.0	40.0	40.0	40.0	BC8_run2
28	39.7659697602	40.0	40.0	40.0	40.0	40.0	BC8_run2
29	39.7548868344	40.0	40.0	40.0	40.0	40.0	BC8_run2
30	39.7483135733	40.0	40.0	40.0	40.0	40.0	BC8_run2
31	39.7452858905	40.0	40.0	40.0	40.0	40.0	BC8_run2
32	39.7354155658	40.0	40.0	40.0	40.0	40.0	BC8_run2
33	39.6448671929	40.0	40.0	40.0	39.0	40.0	BC8_run2
34	39.6492145431	40.0	40.0	40.0	39.0	40.0	BC8_run2
35	39.6717911357	40.0	40.0	40.0	40.0	40.0	BC8_run2
36	39.7049022344	40.0	40.0	40.0	40.0	40.0	BC8_run2
37	39.6807695966	40.0	40.0	40.0	40.0	40.0	BC8_run2
38	39.7248276791	40.0	40.0	40.0	40.0	40.0	BC8_run2
39	39.7381495501	40.0	40.0	40.0	40.0	40.0	BC8_run2
40	39.7451478108	40.0	40.0	40.0	39.0	40.0	BC8_run2
41	39.7462166184	40.0	40.0	40.0	39.0	40.0	BC8_run2
42	39.7310744645	40.0	40.0	40.0	39.0	40.0	BC8_run2
43	39.7322502383	40.0	40.0	40.0	39.0	40.0	BC8_run2
44	39.7374100957	40.0	40.0	40.0	39.0	40.0	BC8_run2
45	39.7353524229	40.0	40.0	40.0	39.0	40.0	BC8_run2
46	39.7248622654	40.0	40.0	40.0	39.0	40.0	BC8_run2
47	39.73095379	40.0	40.0	40.0	39.0	40.0	BC8_run2
48	39.7248622764	40.0	40.0	40.0	39.0	40.0	BC8_run2
49	39.7318790705	40.0	40.0	40.0	39.0	40.0	BC8_run2
50	39.7338642225	40.0	40.0	40.0	39.0	40.0	BC8_run2
51	39.7253127011	40.0	40.0	40.0	39.0	40.0	BC8_run2
52	39.7136050663	40.0	40.0	40.0	39.0	40.0	BC8_run2
53	39.7046589277	40.0	40.0	40.0	39.0	40.0	BC8_run2
54	39.6859215586	40.0	40.0	40.0	39.0	40.0	BC8_run2
55	39.7009471256	40.0	40.0	40.0	39.0	40.0	BC8_run2
56	39.710147845	40.0	40.0	40.0	39.0	40.0	BC8_run2
57	39.6972026521	40.0	40.0	40.0	39.0	40.0	BC8_run2
58	39.6958687377	40.0	40.0	40.0	39.0	40.0	BC8_run2
59	39.6967825538	40.0	40.0	40.0	39.0	40.0	BC8_run2
60	39.6948594247	40.0	40.0	40.0	39.0	40.0	BC8_run2
61	39.6811463263	40.0	40.0	40.0	39.0	40.0	BC8_run2
62	39.6684433745	40.0	40.0	40.0	39.0	40.0	BC8_run2
63	39.6769707272	40.0	40.0	40.0	39.0	40.0	BC8_run2
64	39.6855691589	40.0	40.0	40.0	39.0	40.0	BC8_run2
65	39.6787898849	40.0	40.0	40.0	39.0	40.0	BC8_run2
66	39.6772908358	40.0	40.0	40.0	39.0	40.0	BC8_run2
67	39.6652704291	40.0	40.0	40.0	39.0	40.0	BC8_run2
68	39.6646903428	40.0	40.0	40.0	39.0	40.0	BC8_run2
69	39.6483948828	40.0	40.0	40.0	39.0	40.0	BC8_run2
70	39.6411902192	40.0	40.0	40.0	39.0	40.0	BC8_run2
71	39.6431938168	40.0	40.0	40.0	39.0	40.0	BC8_run2
72	39.6435252062	40.0	40.0	40.0	39.0	40.0	BC8_run2
73	39.6384397706	40.0	40.0	40.0	39.0	40.0	BC8_run2
74	39.6350496858	40.0	40.0	40.0	39.0	40.0	BC8_run2
75	39.6243867108	40.0	40.0	40.0	39.0	40.0	BC8_run2
1	34.8496325416	35.0	35.0	35.0	35.0	35.0	BC6_run1
2	34.8410671081	35.0	35.0	35.0	35.0	35.0	BC6_run1
3	34.8281231166	35.0	35.0	35.0	35.0	35.0	BC6_run1
4	34.8288214987	35.0	35.0	35.0	35.0	35.0	BC6_run1
5	34.8204489901	35.0	35.0	35.0	35.0	35.0	BC6_run1
6	39.2409598654	40.0	39.0	40.0	38.0	40.0	BC6_run1
7	39.4973748535	40.0	39.0	40.0	39.0	40.0	BC6_run1
8	39.5697245118	40.0	40.0	40.0	39.0	40.0	BC6_run1
9	39.5612535214	40.0	40.0	40.0	39.0	40.0	BC6_run1
10	39.6379497389	40.0	40.0	40.0	39.0	40.0	BC6_run1
11	39.6702682434	40.0	40.0	40.0	39.0	40.0	BC6_run1
12	39.5754324191	40.0	40.0	40.0	39.0	40.0	BC6_run1
13	39.668463261	40.0	40.0	40.0	39.0	40.0	BC6_run1
14	39.6750121471	40.0	40.0	40.0	39.0	40.0	BC6_run1
15	39.6397985254	40.0	40.0	40.0	39.0	40.0	BC6_run1
16	39.6598049376	40.0	40.0	40.0	39.0	40.0	BC6_run1
17	39.6681432727	40.0	40.0	40.0	39.0	40.0	BC6_run1
18	39.7117005109	40.0	40.0	40.0	39.0	40.0	BC6_run1
19	39.556636681	40.0	40.0	40.0	39.0	40.0	BC6_run1
20	39.6784344683	40.0	40.0	40.0	39.0	40.0	BC6_run1
21	39.7030738757	40.0	40.0	40.0	39.0	40.0	BC6_run1
22	39.7076239224	40.0	40.0	40.0	39.0	40.0	BC6_run1
23	39.6315707882	40.0	40.0	40.0	39.0	40.0	BC6_run1
24	39.6928379791	40.0	40.0	40.0	39.0	40.0	BC6_run1
25	39.6417852487	40.0	40.0	40.0	39.0	40.0	BC6_run1
26	39.6386100859	40.0	40.0	40.0	39.0	40.0	BC6_run1
27	39.6123125118	40.0	40.0	40.0	39.0	40.0	BC6_run1
28	39.6529438634	40.0	40.0	40.0	39.0	40.0	BC6_run1
29	39.5843905042	40.0	40.0	40.0	39.0	40.0	BC6_run1
30	39.6256097189	40.0	40.0	40.0	39.0	40.0	BC6_run1
31	39.5716159117	40.0	40.0	40.0	39.0	40.0	BC6_run1
32	39.6318665497	40.0	40.0	40.0	39.0	40.0	BC6_run1
33	39.6126368983	40.0	40.0	40.0	39.0	40.0	BC6_run1
34	39.6852719417	40.0	40.0	40.0	39.0	40.0	BC6_run1
35	39.6274220616	40.0	40.0	40.0	39.0	40.0	BC6_run1
36	39.1286141267	40.0	40.0	40.0	39.0	40.0	BC6_run1
37	39.3734883865	40.0	40.0	40.0	39.0	40.0	BC6_run1
38	39.5231603886	40.0	40.0	40.0	39.0	40.0	BC6_run1
39	39.6268385321	40.0	40.0	40.0	39.0	40.0	BC6_run1
40	39.5665683798	40.0	40.0	40.0	39.0	40.0	BC6_run1
41	39.6183373326	40.0	40.0	40.0	39.0	40.0	BC6_run1
42	39.5833234189	40.0	40.0	40.0	39.0	40.0	BC6_run1
43	39.6003305173	40.0	40.0	40.0	39.0	40.0	BC6_run1
44	39.5936765575	40.0	40.0	40.0	39.0	40.0	BC6_run1
45	39.6187447888	40.0	40.0	40.0	39.0	40.0	BC6_run1
46	39.5083840265	40.0	40.0	40.0	39.0	40.0	BC6_run1
47	39.5601623283	40.0	40.0	40.0	39.0	40.0	BC6_run1
48	39.4265524135	40.0	40.0	40.0	39.0	40.0	BC6_run1
49	39.5332654194	40.0	40.0	40.0	39.0	40.0	BC6_run1
50	39.4798000247	40.0	40.0	40.0	39.0	40.0	BC6_run1
51	39.5917892849	40.0	40.0	40.0	39.0	40.0	BC6_run1
52	39.594989164	40.0	40.0	40.0	39.0	40.0	BC6_run1
53	39.6031716299	40.0	40.0	40.0	39.0	40.0	BC6_run1
54	39.5709124105	40.0	40.0	40.0	39.0	40.0	BC6_run1
55	39.5856864146	40.0	40.0	40.0	39.0	40.0	BC6_run1
56	39.5591034894	40.0	40.0	40.0	39.0	40.0	BC6_run1
57	39.6314034501	40.0	40.0	40.0	39.0	40.0	BC6_run1
58	39.5417000916	40.0	40.0	40.0	39.0	40.0	BC6_run1
59	39.6786258371	40.0	40.0	40.0	39.0	40.0	BC6_run1
60	39.6854523646	40.0	40.0	40.0	39.0	40.0	BC6_run1
61	39.6575209208	40.0	40.0	40.0	39.0	40.0	BC6_run1
62	39.661816278	40.0	40.0	40.0	39.0	40.0	BC6_run1
63	39.6684260477	40.0	40.0	40.0	39.0	40.0	BC6_run1
64	39.6403701519	40.0	40.0	40.0	39.0	40.0	BC6_run1
65	39.653608924	40.0	40.0	40.0	39.0	40.0	BC6_run1
66	39.6478977985	40.0	40.0	40.0	39.0	40.0	BC6_run1
67	39.6714796414	40.0	40.0	40.0	39.0	40.0	BC6_run1
68	39.658456484	40.0	40.0	40.0	39.0	40.0	BC6_run1
69	39.6567140822	40.0	40.0	40.0	39.0	40.0	BC6_run1
70	39.6426434506	40.0	40.0	40.0	39.0	40.0	BC6_run1
71	39.6666636092	40.0	40.0	40.0	39.0	40.0	BC6_run1
72	39.6068880011	40.0	40.0	40.0	39.0	40.0	BC6_run1
73	39.6377878065	40.0	40.0	40.0	39.0	40.0	BC6_run1
74	39.6229359405	40.0	40.0	40.0	39.0	40.0	BC6_run1
75	39.6163358885	40.0	40.0	40.0	39.0	40.0	BC6_run1
1	34.7871573115	35.0	35.0	35.0	35.0	35.0	BC7_run2
2	34.8571373213	35.0	35.0	35.0	35.0	35.0	BC7_run2
3	34.8694609407	35.0	35.0	35.0	35.0	35.0	BC7_run2
4	34.8758795401	35.0	35.0	35.0	35.0	35.0	BC7_run2
5	34.8650413588	35.0	35.0	35.0	35.0	35.0	BC7_run2
6	39.4933321457	40.0	40.0	40.0	39.0	40.0	BC7_run2
7	39.6204224053	40.0	40.0	40.0	39.0	40.0	BC7_run2
8	39.7452239601	40.0	40.0	40.0	39.0	40.0	BC7_run2
9	39.7707588288	40.0	40.0	40.0	40.0	40.0	BC7_run2
10	39.8036345063	40.0	40.0	40.0	40.0	40.0	BC7_run2
11	39.8182208623	40.0	40.0	40.0	40.0	40.0	BC7_run2
12	39.819637545	40.0	40.0	40.0	40.0	40.0	BC7_run2
13	39.8180289932	40.0	40.0	40.0	40.0	40.0	BC7_run2
14	39.8050877868	40.0	40.0	40.0	40.0	40.0	BC7_run2
15	39.7907481966	40.0	40.0	40.0	40.0	40.0	BC7_run2
16	39.7226775936	40.0	40.0	40.0	40.0	40.0	BC7_run2
17	39.6488498417	40.0	40.0	40.0	40.0	40.0	BC7_run2
18	39.6971943923	40.0	40.0	40.0	40.0	40.0	BC7_run2
19	39.7331929881	40.0	40.0	40.0	40.0	40.0	BC7_run2
20	39.7371711097	40.0	40.0	40.0	40.0	40.0	BC7_run2
21	39.7293363657	40.0	40.0	40.0	40.0	40.0	BC7_run2
22	39.7199183655	40.0	40.0	40.0	40.0	40.0	BC7_run2
23	39.7289635262	40.0	40.0	40.0	40.0	40.0	BC7_run2
24	39.7449302362	40.0	40.0	40.0	40.0	40.0	BC7_run2
25	39.7464599414	40.0	40.0	40.0	40.0	40.0	BC7_run2
26	39.767152006	40.0	40.0	40.0	40.0	40.0	BC7_run2
27	39.7738837288	40.0	40.0	40.0	40.0	40.0	BC7_run2
28	39.7757281132	40.0	40.0	40.0	40.0	40.0	BC7_run2
29	39.7616838042	40.0	40.0	40.0	40.0	40.0	BC7_run2
30	39.7599982653	40.0	40.0	40.0	40.0	40.0	BC7_run2
31	39.7588002057	40.0	40.0	40.0	40.0	40.0	BC7_run2
32	39.7452355374	40.0	40.0	40.0	40.0	40.0	BC7_run2
33	39.6557064093	40.0	40.0	40.0	40.0	40.0	BC7_run2
34	39.6582765385	40.0	40.0	40.0	40.0	40.0	BC7_run2
35	39.6759229188	40.0	40.0	40.0	40.0	40.0	BC7_run2
36	39.6987188834	40.0	40.0	40.0	40.0	40.0	BC7_run2
37	39.6862563528	40.0	40.0	40.0	40.0	40.0	BC7_run2
38	39.7350221579	40.0	40.0	40.0	40.0	40.0	BC7_run2
39	39.7535348361	40.0	40.0	40.0	40.0	40.0	BC7_run2
40	39.7646011905	40.0	40.0	40.0	40.0	40.0	BC7_run2
41	39.7692104099	40.0	40.0	40.0	40.0	40.0	BC7_run2
42	39.759236035	40.0	40.0	40.0	40.0	40.0	BC7_run2
43	39.7612664298	40.0	40.0	40.0	40.0	40.0	BC7_run2
44	39.7630599405	40.0	40.0	40.0	40.0	40.0	BC7_run2
45	39.7639127825	40.0	40.0	40.0	40.0	40.0	BC7_run2
46	39.753234583	40.0	40.0	40.0	40.0	40.0	BC7_run2
47	39.7637749725	40.0	40.0	40.0	40.0	40.0	BC7_run2
48	39.7507332202	40.0	40.0	40.0	40.0	40.0	BC7_run2
49	39.7634333794	40.0	40.0	40.0	40.0	40.0	BC7_run2
50	39.7645099021	40.0	40.0	40.0	40.0	40.0	BC7_run2
51	39.7576154875	40.0	40.0	40.0	40.0	40.0	BC7_run2
52	39.7492232319	40.0	40.0	40.0	40.0	40.0	BC7_run2
53	39.741758053	40.0	40.0	40.0	39.0	40.0	BC7_run2
54	39.7217813023	40.0	40.0	40.0	39.0	40.0	BC7_run2
55	39.7374880213	40.0	40.0	40.0	39.0	40.0	BC7_run2
56	39.7497418203	40.0	40.0	40.0	39.0	40.0	BC7_run2
57	39.7422883449	40.0	40.0	40.0	39.0	40.0	BC7_run2
58	39.7374476534	40.0	40.0	40.0	39.0	40.0	BC7_run2
59	39.7449915991	40.0	40.0	40.0	39.0	40.0	BC7_run2
60	39.7421866659	40.0	40.0	40.0	39.0	40.0	BC7_run2
61	39.7265244992	40.0	40.0	40.0	39.0	40.0	BC7_run2
62	39.7162958296	40.0	40.0	40.0	39.0	40.0	BC7_run2
63	39.7257744039	40.0	40.0	40.0	39.0	40.0	BC7_run2
64	39.734313261	40.0	40.0	40.0	39.0	40.0	BC7_run2
65	39.7284633235	40.0	40.0	40.0	39.0	40.0	BC7_run2
66	39.728143486	40.0	40.0	40.0	39.0	40.0	BC7_run2
67	39.7151237741	40.0	40.0	40.0	39.0	40.0	BC7_run2
68	39.7163982064	40.0	40.0	40.0	39.0	40.0	BC7_run2
69	39.702026418	40.0	40.0	40.0	39.0	40.0	BC7_run2
70	39.7019873245	40.0	40.0	40.0	39.0	40.0	BC7_run2
71	39.7096485144	40.0	40.0	40.0	39.0	40.0	BC7_run2
72	39.7096039089	40.0	40.0	40.0	39.0	40.0	BC7_run2
73	39.703950969	40.0	40.0	40.0	39.0	40.0	BC7_run2
74	39.6981072089	40.0	40.0	40.0	39.0	40.0	BC7_run2
75	39.6889686708	40.0	40.0	40.0	39.0	40.0	BC7_run2
1	34.6919656128	35.0	35.0	35.0	34.0	35.0	BC8_run3
2	34.6981156905	35.0	35.0	35.0	34.0	35.0	BC8_run3
3	34.7014423993	35.0	35.0	35.0	34.0	35.0	BC8_run3
4	34.706837083	35.0	35.0	35.0	34.0	35.0	BC8_run3
5	34.6643015894	35.0	35.0	35.0	34.0	35.0	BC8_run3
6	39.2593185809	40.0	39.0	40.0	38.0	40.0	BC8_run3
7	39.3115285881	40.0	39.0	40.0	39.0	40.0	BC8_run3
8	39.3903209752	40.0	39.0	40.0	39.0	40.0	BC8_run3
9	39.4087223524	40.0	39.0	40.0	39.0	40.0	BC8_run3
10	39.4307582591	40.0	40.0	40.0	39.0	40.0	BC8_run3
11	39.4384816102	40.0	40.0	40.0	39.0	40.0	BC8_run3
12	39.4477115259	40.0	40.0	40.0	39.0	40.0	BC8_run3
13	39.4370759248	40.0	40.0	40.0	39.0	40.0	BC8_run3
14	39.4340197948	40.0	40.0	40.0	39.0	40.0	BC8_run3
15	39.4302476243	40.0	40.0	40.0	39.0	40.0	BC8_run3
16	39.4281496064	40.0	40.0	40.0	39.0	40.0	BC8_run3
17	39.4263457794	40.0	40.0	40.0	39.0	40.0	BC8_run3
18	39.4257646924	40.0	40.0	40.0	39.0	40.0	BC8_run3
19	39.4345943549	40.0	40.0	40.0	39.0	40.0	BC8_run3
20	39.4255443132	40.0	40.0	40.0	39.0	40.0	BC8_run3
21	39.4198830819	40.0	40.0	40.0	39.0	40.0	BC8_run3
22	39.4110819266	40.0	40.0	40.0	39.0	40.0	BC8_run3
23	39.4073238658	40.0	40.0	40.0	39.0	40.0	BC8_run3
24	39.4145983958	40.0	40.0	40.0	39.0	40.0	BC8_run3
25	39.4190528205	40.0	40.0	40.0	39.0	40.0	BC8_run3
26	39.4116089239	40.0	40.0	40.0	39.0	40.0	BC8_run3
27	39.4073300869	40.0	40.0	40.0	39.0	40.0	BC8_run3
28	39.4047954202	40.0	40.0	40.0	39.0	40.0	BC8_run3
29	39.402974848	40.0	40.0	40.0	39.0	40.0	BC8_run3
30	39.3956393127	40.0	40.0	40.0	39.0	40.0	BC8_run3
31	39.3920882881	40.0	39.0	40.0	39.0	40.0	BC8_run3
32	39.3870458098	40.0	39.0	40.0	39.0	40.0	BC8_run3
33	39.380751626	40.0	39.0	40.0	39.0	40.0	BC8_run3
34	39.3814303138	40.0	39.0	40.0	39.0	40.0	BC8_run3
35	39.3831190074	40.0	39.0	40.0	39.0	40.0	BC8_run3
36	39.3824145658	40.0	39.0	40.0	39.0	40.0	BC8_run3
37	39.374757641	40.0	39.0	40.0	39.0	40.0	BC8_run3
38	39.3738967243	40.0	39.0	40.0	39.0	40.0	BC8_run3
39	39.3698254704	40.0	39.0	40.0	39.0	40.0	BC8_run3
40	39.3635978105	40.0	39.0	40.0	39.0	40.0	BC8_run3
41	39.3585457389	40.0	39.0	40.0	39.0	40.0	BC8_run3
42	39.347932662	40.0	39.0	40.0	39.0	40.0	BC8_run3
43	39.346025094	40.0	39.0	40.0	39.0	40.0	BC8_run3
44	39.3406065671	40.0	39.0	40.0	39.0	40.0	BC8_run3
45	39.3302253227	40.0	39.0	40.0	39.0	40.0	BC8_run3
46	39.317586852	40.0	39.0	40.0	39.0	40.0	BC8_run3
47	39.3141321468	40.0	39.0	40.0	39.0	40.0	BC8_run3
48	39.3119768623	40.0	39.0	40.0	39.0	40.0	BC8_run3
49	39.3064985031	40.0	39.0	40.0	39.0	40.0	BC8_run3
50	39.3008878712	40.0	39.0	40.0	39.0	40.0	BC8_run3
51	39.2944086123	40.0	39.0	40.0	39.0	40.0	BC8_run3
52	39.2899466066	40.0	39.0	40.0	39.0	40.0	BC8_run3
53	39.2875693928	40.0	39.0	40.0	39.0	40.0	BC8_run3
54	39.2862198484	40.0	39.0	40.0	39.0	40.0	BC8_run3
55	39.2801954694	40.0	39.0	40.0	39.0	40.0	BC8_run3
56	39.2756896047	40.0	39.0	40.0	39.0	40.0	BC8_run3
57	39.2697439868	40.0	39.0	40.0	38.0	40.0	BC8_run3
58	39.2561223825	40.0	39.0	40.0	38.0	40.0	BC8_run3
59	39.2470306249	40.0	39.0	40.0	38.0	40.0	BC8_run3
60	39.2355299457	40.0	39.0	40.0	38.0	40.0	BC8_run3
61	39.2284489815	40.0	39.0	40.0	38.0	40.0	BC8_run3
62	39.224542223	40.0	39.0	40.0	38.0	40.0	BC8_run3
63	39.2162270037	40.0	39.0	40.0	38.0	40.0	BC8_run3
64	39.2094124878	40.0	39.0	40.0	38.0	40.0	BC8_run3
65	39.2025635887	40.0	39.0	40.0	38.0	40.0	BC8_run3
66	39.1912004645	40.0	39.0	40.0	38.0	40.0	BC8_run3
67	39.1874839193	40.0	39.0	40.0	38.0	40.0	BC8_run3
68	39.1923355379	40.0	39.0	40.0	38.0	40.0	BC8_run3
69	39.1851804542	40.0	39.0	40.0	38.0	40.0	BC8_run3
70	39.1842812098	40.0	39.0	40.0	38.0	40.0	BC8_run3
71	39.1797193346	40.0	39.0	40.0	38.0	40.0	BC8_run3
72	39.1710728081	40.0	39.0	40.0	38.0	40.0	BC8_run3
73	39.1692361778	40.0	39.0	40.0	38.0	40.0	BC8_run3
74	39.1773977776	40.0	39.0	40.0	38.0	40.0	BC8_run3
75	39.1747498327	40.0	39.0	40.0	38.0	40.0	BC8_run3
1	34.8889153852	35.0	35.0	35.0	35.0	35.0	BC10_run1
2	34.8926826146	35.0	35.0	35.0	35.0	35.0	BC10_run1
3	34.8648995718	35.0	35.0	35.0	35.0	35.0	BC10_run1
4	34.8873844001	35.0	35.0	35.0	35.0	35.0	BC10_run1
5	34.8836633565	35.0	35.0	35.0	35.0	35.0	BC10_run1
6	39.5438942939	40.0	40.0	40.0	39.0	40.0	BC10_run1
7	39.6853216337	40.0	40.0	40.0	39.0	40.0	BC10_run1
8	39.7536134936	40.0	40.0	40.0	39.0	40.0	BC10_run1
9	39.7780811607	40.0	40.0	40.0	39.0	40.0	BC10_run1
10	39.7895675923	40.0	40.0	40.0	40.0	40.0	BC10_run1
11	39.7916271791	40.0	40.0	40.0	40.0	40.0	BC10_run1
12	39.8005218589	40.0	40.0	40.0	40.0	40.0	BC10_run1
13	39.7913037412	40.0	40.0	40.0	40.0	40.0	BC10_run1
14	39.7845862373	40.0	40.0	40.0	40.0	40.0	BC10_run1
15	39.77075817	40.0	40.0	40.0	40.0	40.0	BC10_run1
16	39.7717990645	40.0	40.0	40.0	40.0	40.0	BC10_run1
17	39.7515074468	40.0	40.0	40.0	40.0	40.0	BC10_run1
18	39.7650323596	40.0	40.0	40.0	40.0	40.0	BC10_run1
19	39.7651977789	40.0	40.0	40.0	40.0	40.0	BC10_run1
20	39.7734661402	40.0	40.0	40.0	40.0	40.0	BC10_run1
21	39.7732010856	40.0	40.0	40.0	40.0	40.0	BC10_run1
22	39.7561180817	40.0	40.0	40.0	40.0	40.0	BC10_run1
23	39.759994677	40.0	40.0	40.0	40.0	40.0	BC10_run1
24	39.7670749522	40.0	40.0	40.0	40.0	40.0	BC10_run1
25	39.7524589847	40.0	40.0	40.0	40.0	40.0	BC10_run1
26	39.7592234379	40.0	40.0	40.0	40.0	40.0	BC10_run1
27	39.7541160354	40.0	40.0	40.0	40.0	40.0	BC10_run1
28	39.7445413027	40.0	40.0	40.0	40.0	40.0	BC10_run1
29	39.7433241857	40.0	40.0	40.0	40.0	40.0	BC10_run1
30	39.7320538865	40.0	40.0	40.0	40.0	40.0	BC10_run1
31	39.7381992374	40.0	40.0	40.0	40.0	40.0	BC10_run1
32	39.749592505	40.0	40.0	40.0	40.0	40.0	BC10_run1
33	39.754524942	40.0	40.0	40.0	40.0	40.0	BC10_run1
34	39.7542446965	40.0	40.0	40.0	40.0	40.0	BC10_run1
35	39.7516226822	40.0	40.0	40.0	40.0	40.0	BC10_run1
36	39.7438353826	40.0	40.0	40.0	40.0	40.0	BC10_run1
37	39.7422987162	40.0	40.0	40.0	40.0	40.0	BC10_run1
38	39.7374178842	40.0	40.0	40.0	40.0	40.0	BC10_run1
39	39.7443568641	40.0	40.0	40.0	40.0	40.0	BC10_run1
40	39.7401071554	40.0	40.0	40.0	40.0	40.0	BC10_run1
41	39.7334181043	40.0	40.0	40.0	39.0	40.0	BC10_run1
42	39.7246303919	40.0	40.0	40.0	39.0	40.0	BC10_run1
43	39.7294756387	40.0	40.0	40.0	39.0	40.0	BC10_run1
44	39.731332749	40.0	40.0	40.0	39.0	40.0	BC10_run1
45	39.7228430152	40.0	40.0	40.0	39.0	40.0	BC10_run1
46	39.7112633901	40.0	40.0	40.0	39.0	40.0	BC10_run1
47	39.7067582118	40.0	40.0	40.0	39.0	40.0	BC10_run1
48	39.7076870735	40.0	40.0	40.0	39.0	40.0	BC10_run1
49	39.7001963148	40.0	40.0	40.0	39.0	40.0	BC10_run1
50	39.6923725231	40.0	40.0	40.0	39.0	40.0	BC10_run1
51	39.6880567035	40.0	40.0	40.0	39.0	40.0	BC10_run1
52	39.7003469049	40.0	40.0	40.0	39.0	40.0	BC10_run1
53	39.6934466594	40.0	40.0	40.0	39.0	40.0	BC10_run1
54	39.6964007461	40.0	40.0	40.0	39.0	40.0	BC10_run1
55	39.6877453346	40.0	40.0	40.0	39.0	40.0	BC10_run1
56	39.6908852516	40.0	40.0	40.0	39.0	40.0	BC10_run1
57	39.6888010822	40.0	40.0	40.0	39.0	40.0	BC10_run1
58	39.683150117	40.0	40.0	40.0	39.0	40.0	BC10_run1
59	39.6824099311	40.0	40.0	40.0	39.0	40.0	BC10_run1
60	39.6835745613	40.0	40.0	40.0	39.0	40.0	BC10_run1
61	39.669450801	40.0	40.0	40.0	39.0	40.0	BC10_run1
62	39.6608193591	40.0	40.0	40.0	39.0	40.0	BC10_run1
63	39.6558361193	40.0	40.0	40.0	39.0	40.0	BC10_run1
64	39.6471075528	40.0	40.0	40.0	39.0	40.0	BC10_run1
65	39.6519122055	40.0	40.0	40.0	39.0	40.0	BC10_run1
66	39.6390028785	40.0	40.0	40.0	39.0	40.0	BC10_run1
67	39.6462631768	40.0	40.0	40.0	39.0	40.0	BC10_run1
68	39.6438260195	40.0	40.0	40.0	39.0	40.0	BC10_run1
69	39.6396834147	40.0	40.0	40.0	39.0	40.0	BC10_run1
70	39.6429704017	40.0	40.0	40.0	39.0	40.0	BC10_run1
71	39.6354330868	40.0	40.0	40.0	39.0	40.0	BC10_run1
72	39.6117471088	40.0	40.0	40.0	39.0	40.0	BC10_run1
73	39.6086060269	40.0	40.0	40.0	39.0	40.0	BC10_run1
74	39.613095926	40.0	40.0	40.0	39.0	40.0	BC10_run1
75	39.6025239047	40.0	40.0	40.0	39.0	40.0	BC10_run1
1	34.8050675509	35.0	35.0	35.0	35.0	35.0	BC15_run2
2	34.8718084328	35.0	35.0	35.0	35.0	35.0	BC15_run2
3	34.8879757978	35.0	35.0	35.0	35.0	35.0	BC15_run2
4	34.8925934565	35.0	35.0	35.0	35.0	35.0	BC15_run2
5	34.8845176343	35.0	35.0	35.0	35.0	35.0	BC15_run2
6	39.4499215564	40.0	39.0	40.0	39.0	40.0	BC15_run2
7	39.6152955709	40.0	40.0	40.0	39.0	40.0	BC15_run2
8	39.7579286806	40.0	40.0	40.0	39.0	40.0	BC15_run2
9	39.7918575886	40.0	40.0	40.0	40.0	40.0	BC15_run2
10	39.8261127964	40.0	40.0	40.0	40.0	40.0	BC15_run2
11	39.8405416857	40.0	40.0	40.0	40.0	40.0	BC15_run2
12	39.843283728	40.0	40.0	40.0	40.0	40.0	BC15_run2
13	39.8447048508	40.0	40.0	40.0	40.0	40.0	BC15_run2
14	39.8322331209	40.0	40.0	40.0	40.0	40.0	BC15_run2
15	39.821792808	40.0	40.0	40.0	40.0	40.0	BC15_run2
16	39.7567806884	40.0	40.0	40.0	40.0	40.0	BC15_run2
17	39.6888616511	40.0	40.0	40.0	40.0	40.0	BC15_run2
18	39.7390949369	40.0	40.0	40.0	40.0	40.0	BC15_run2
19	39.7725198889	40.0	40.0	40.0	40.0	40.0	BC15_run2
20	39.7783806306	40.0	40.0	40.0	40.0	40.0	BC15_run2
21	39.7774154071	40.0	40.0	40.0	40.0	40.0	BC15_run2
22	39.7754490455	40.0	40.0	40.0	40.0	40.0	BC15_run2
23	39.7869701224	40.0	40.0	40.0	40.0	40.0	BC15_run2
24	39.7987760885	40.0	40.0	40.0	40.0	40.0	BC15_run2
25	39.7961935534	40.0	40.0	40.0	40.0	40.0	BC15_run2
26	39.8105416103	40.0	40.0	40.0	40.0	40.0	BC15_run2
